trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
44595,,,1457087089,6,,,,,
44595,,,1457087094,7,,,,,
44595,,,1457087114,8,,,,,
44595,,,1649117787,9,,,,,
44595,,,1459256369,10,,,,,
44595,,,1457087074,11,,,,,
44595,,,1457087122,12,,,,,
44595,,,1459256372,13,,,,,
44595,,,1457087066,14,,,,,
44595,,,1459256365,15,,,,,
44595,,,1457087118,16,,,,,
44595,,,1450589838,17,,,,,
44595,,,1473023940,18,,,,,
44595,,,1432752479,19,,,,,
44595,08:02:00,08:02:00,43719878,20,,,,,
44596,07:54:00,07:54:00,72944878,0,,,,,
44596,,,2177867806,1,,,,,
44596,,,872980957,2,,,,,
44596,,,1639803069,3,,,,,
44596,,,1457087092,4,,,,,
44596,,,1457087104,5,,,,,
44596,,,1457087089,6,,,,,
44596,,,1457087094,7,,,,,
44596,,,1457087114,8,,,,,
44596,,,1649117787,9,,,,,
44596,,,1459256369,10,,,,,
44596,,,1457087074,11,,,,,
44596,,,1457087122,12,,,,,
44596,,,1459256372,13,,,,,
44596,,,1457087066,14,,,,,
44596,,,1459256365,15,,,,,
44596,,,1457087118,16,,,,,
44596,,,1450589838,17,,,,,
44596,,,1473023940,18,,,,,
44596,,,1432752479,19,,,,,
44596,08:19:00,08:19:00,43719878,20,,,,,
44597,08:10:00,08:10:00,72944878,0,,,,,
44597,,,2177867806,1,,,,,
44597,,,872980957,2,,,,,
44597,,,1639803069,3,,,,,
44597,,,1457087092,4,,,,,
44597,,,1457087104,5,,,,,
44597,,,1457087089,6,,,,,
44597,,,1457087094,7,,,,,
44597,,,1457087114,8,,,,,
44597,,,1649117787,9,,,,,
44597,,,1459256369,10,,,,,
44597,,,1457087074,11,,,,,
44597,,,1457087122,12,,,,,
44597,,,1459256372,13,,,,,
44597,,,1457087066,14,,,,,
44597,,,1459256365,15,,,,,
44597,,,1457087118,16,,,,,
44597,,,1450589838,17,,,,,
44597,,,1473023940,18,,,,,
44597,,,1432752479,19,,,,,
44597,08:35:00,08:35:00,43719878,20,,,,,
44598,08:26:00,08:26:00,72944878,0,,,,,
44598,,,2177867806,1,,,,,
44598,,,872980957,2,,,,,
44598,,,1639803069,3,,,,,
44598,,,1457087092,4,,,,,
44598,,,1457087104,5,,,,,
44598,,,1457087089,6,,,,,
44598,,,1457087094,7,,,,,
44598,,,1457087114,8,,,,,
44598,,,1649117787,9,,,,,
44598,,,1459256369,10,,,,,
44598,,,1457087074,11,,,,,
44598,,,1457087122,12,,,,,
44598,,,1459256372,13,,,,,
44598,,,1457087066,14,,,,,
44598,,,1459256365,15,,,,,
44598,,,1457087118,16,,,,,
44598,,,1450589838,17,,,,,
44598,,,1473023940,18,,,,,
44598,,,1432752479,19,,,,,
44598,08:51:00,08:51:00,43719878,20,,,,,
44599,08:43:00,08:43:00,72944878,0,,,,,
44599,,,2177867806,1,,,,,
44599,,,872980957,2,,,,,
44599,,,1639803069,3,,,,,
44599,,,1457087092,4,,,,,
44599,,,1457087104,5,,,,,
44599,,,1457087089,6,,,,,
44599,,,1457087094,7,,,,,
44599,,,1457087114,8,,,,,
44599,,,1649117787,9,,,,,
44599,,,1459256369,10,,,,,
44599,,,1457087074,11,,,,,
44599,,,1457087122,12,,,,,
44599,,,1459256372,13,,,,,
44599,,,1457087066,14,,,,,
44599,,,1459256365,15,,,,,
44599,,,1457087118,16,,,,,
44599,,,1450589838,17,,,,,
44599,,,1473023940,18,,,,,
44599,,,1432752479,19,,,,,
44599,09:08:00,09:08:00,43719878,20,,,,,
44600,09:00:00,09:00:00,72944878,0,,,,,
44600,,,2177867806,1,,,,,
44600,,,872980957,2,,,,,
44600,,,1639803069,3,,,,,
44600,,,1457087092,4,,,,,
44600,,,1457087104,5,,,,,
44600,,,1457087089,6,,,,,
44600,,,1457087094,7,,,,,
44600,,,1457087114,8,,,,,
44600,,,1649117787,9,,,,,
44600,,,1459256369,10,,,,,
44600,,,1457087074,11,,,,,
44600,,,1457087122,12,,,,,
44600,,,1459256372,13,,,,,
44600,,,1457087066,14,,,,,
44600,,,1459256365,15,,,,,
44600,,,1457087118,16,,,,,
44600,,,1450589838,17,,,,,
44600,,,1473023940,18,,,,,
44600,,,1432752479,19,,,,,
44600,09:25:00,09:25:00,43719878,20,,,,,
44601,09:16:00,09:16:00,72944878,0,,,,,
44601,,,2177867806,1,,,,,
44601,,,872980957,2,,,,,
44601,,,1639803069,3,,,,,
44601,,,1457087092,4,,,,,
44601,,,1457087104,5,,,,,
44601,,,1457087089,6,,,,,
44601,,,1457087094,7,,,,,
44601,,,1457087114,8,,,,,
44601,,,1649117787,9,,,,,
44601,,,1459256369,10,,,,,
44601,,,1457087074,11,,,,,
44601,,,1457087122,12,,,,,
44601,,,1459256372,13,,,,,
44601,,,1457087066,14,,,,,
44601,,,1459256365,15,,,,,
44601,,,1457087118,16,,,,,
44601,,,1450589838,17,,,,,
44601,,,1473023940,18,,,,,
44601,,,1432752479,19,,,,,
44601,09:41:00,09:41:00,43719878,20,,,,,
44602,09:32:00,09:32:00,72944878,0,,,,,
44602,,,2177867806,1,,,,,
44602,,,872980957,2,,,,,
44602,,,1639803069,3,,,,,
44602,,,1457087092,4,,,,,
44602,,,1457087104,5,,,,,
44602,,,1457087089,6,,,,,
44602,,,1457087094,7,,,,,
44602,,,1457087114,8,,,,,
44602,,,1649117787,9,,,,,
44602,,,1459256369,10,,,,,
44602,,,1457087074,11,,,,,
44602,,,1457087122,12,,,,,
44602,,,1459256372,13,,,,,
44602,,,1457087066,14,,,,,
44602,,,1459256365,15,,,,,
44602,,,1457087118,16,,,,,
44602,,,1450589838,17,,,,,
44602,,,1473023940,18,,,,,
44602,,,1432752479,19,,,,,
44602,09:57:00,09:57:00,43719878,20,,,,,
44603,09:48:00,09:48:00,72944878,0,,,,,
44603,,,2177867806,1,,,,,
44603,,,872980957,2,,,,,
44603,,,1639803069,3,,,,,
44603,,,1457087092,4,,,,,
44603,,,1457087104,5,,,,,
44603,,,1457087089,6,,,,,
44603,,,1457087094,7,,,,,
44603,,,1457087114,8,,,,,
44603,,,1649117787,9,,,,,
44603,,,1459256369,10,,,,,
44603,,,1457087074,11,,,,,
44603,,,1457087122,12,,,,,
44603,,,1459256372,13,,,,,
44603,,,1457087066,14,,,,,
44603,,,1459256365,15,,,,,
44603,,,1457087118,16,,,,,
44603,,,1450589838,17,,,,,
44603,,,1473023940,18,,,,,
44603,,,1432752479,19,,,,,
44603,10:13:00,10:13:00,43719878,20,,,,,
44604,10:04:00,10:04:00,72944878,0,,,,,
44604,,,2177867806,1,,,,,
44604,,,872980957,2,,,,,
44604,,,1639803069,3,,,,,
44604,,,1457087092,4,,,,,
44604,,,1457087104,5,,,,,
44604,,,1457087089,6,,,,,
44604,,,1457087094,7,,,,,
44604,,,1457087114,8,,,,,
44604,,,1649117787,9,,,,,
44604,,,1459256369,10,,,,,
44604,,,1457087074,11,,,,,
44604,,,1457087122,12,,,,,
44604,,,1459256372,13,,,,,
44604,,,1457087066,14,,,,,
44604,,,1459256365,15,,,,,
44604,,,1457087118,16,,,,,
44604,,,1450589838,17,,,,,
44604,,,1473023940,18,,,,,
44604,,,1432752479,19,,,,,
44604,10:29:00,10:29:00,43719878,20,,,,,
44605,10:20:00,10:20:00,72944878,0,,,,,
44605,,,2177867806,1,,,,,
44605,,,872980957,2,,,,,
44605,,,1639803069,3,,,,,
44605,,,1457087092,4,,,,,
44605,,,1457087104,5,,,,,
44605,,,1457087089,6,,,,,
44605,,,1457087094,7,,,,,
44605,,,1457087114,8,,,,,
44605,,,1649117787,9,,,,,
44605,,,1459256369,10,,,,,
44605,,,1457087074,11,,,,,
44605,,,1457087122,12,,,,,
44605,,,1459256372,13,,,,,
44605,,,1457087066,14,,,,,
44605,,,1459256365,15,,,,,
44605,,,1457087118,16,,,,,
44605,,,1450589838,17,,,,,
44605,,,1473023940,18,,,,,
44605,,,1432752479,19,,,,,
44605,10:45:00,10:45:00,43719878,20,,,,,
44606,10:38:00,10:38:00,72944878,0,,,,,
44606,,,2177867806,1,,,,,
44606,,,872980957,2,,,,,
44606,,,1639803069,3,,,,,
44606,,,1457087092,4,,,,,
44606,,,1457087104,5,,,,,
44606,,,1457087089,6,,,,,
44606,,,1457087094,7,,,,,
44606,,,1457087114,8,,,,,
44606,,,1649117787,9,,,,,
44606,,,1459256369,10,,,,,
44606,,,1457087074,11,,,,,
44606,,,1457087122,12,,,,,
44606,,,1459256372,13,,,,,
44606,,,1457087066,14,,,,,
44606,,,1459256365,15,,,,,
44606,,,1457087118,16,,,,,
44606,,,1450589838,17,,,,,
44606,,,1473023940,18,,,,,
44606,,,1432752479,19,,,,,
44606,11:03:00,11:03:00,43719878,20,,,,,
44607,10:57:00,10:57:00,72944878,0,,,,,
44607,,,2177867806,1,,,,,
44607,,,872980957,2,,,,,
44607,,,1639803069,3,,,,,
44607,,,1457087092,4,,,,,
44607,,,1457087104,5,,,,,
44607,,,1457087089,6,,,,,
44607,,,1457087094,7,,,,,
44607,,,1457087114,8,,,,,
44607,,,1649117787,9,,,,,
44607,,,1459256369,10,,,,,
44607,,,1457087074,11,,,,,
44607,,,1457087122,12,,,,,
44607,,,1459256372,13,,,,,
44607,,,1457087066,14,,,,,
44607,,,1459256365,15,,,,,
44607,,,1457087118,16,,,,,
44607,,,1450589838,17,,,,,
44607,,,1473023940,18,,,,,
44607,,,1432752479,19,,,,,
44607,11:22:00,11:22:00,43719878,20,,,,,
44608,11:16:00,11:16:00,72944878,0,,,,,
44608,,,2177867806,1,,,,,
44608,,,872980957,2,,,,,
44608,,,1639803069,3,,,,,
44608,,,1457087092,4,,,,,
44608,,,1457087104,5,,,,,
44608,,,1457087089,6,,,,,
44608,,,1457087094,7,,,,,
44608,,,1457087114,8,,,,,
44608,,,1649117787,9,,,,,
44608,,,1459256369,10,,,,,
44608,,,1457087074,11,,,,,
44608,,,1457087122,12,,,,,
44608,,,1459256372,13,,,,,
44608,,,1457087066,14,,,,,
44608,,,1459256365,15,,,,,
44608,,,1457087118,16,,,,,
44608,,,1450589838,17,,,,,
44608,,,1473023940,18,,,,,
44608,,,1432752479,19,,,,,
44608,11:41:00,11:41:00,43719878,20,,,,,
44609,11:35:00,11:35:00,72944878,0,,,,,
44609,,,2177867806,1,,,,,
44609,,,872980957,2,,,,,
44609,,,1639803069,3,,,,,
44609,,,1457087092,4,,,,,
44609,,,1457087104,5,,,,,
44609,,,1457087089,6,,,,,
44609,,,1457087094,7,,,,,
44609,,,1457087114,8,,,,,
44609,,,1649117787,9,,,,,
44609,,,1459256369,10,,,,,
44609,,,1457087074,11,,,,,
44609,,,1457087122,12,,,,,
44609,,,1459256372,13,,,,,
44609,,,1457087066,14,,,,,
44609,,,1459256365,15,,,,,
44609,,,1457087118,16,,,,,
44609,,,1450589838,17,,,,,
44609,,,1473023940,18,,,,,
44609,,,1432752479,19,,,,,
44609,12:00:00,12:00:00,43719878,20,,,,,
44610,11:54:00,11:54:00,72944878,0,,,,,
44610,,,2177867806,1,,,,,
44610,,,872980957,2,,,,,
44610,,,1639803069,3,,,,,
44610,,,1457087092,4,,,,,
44610,,,1457087104,5,,,,,
44610,,,1457087089,6,,,,,
44610,,,1457087094,7,,,,,
44610,,,1457087114,8,,,,,
44610,,,1649117787,9,,,,,
44610,,,1459256369,10,,,,,
44610,,,1457087074,11,,,,,
44610,,,1457087122,12,,,,,
44610,,,1459256372,13,,,,,
44610,,,1457087066,14,,,,,
44610,,,1459256365,15,,,,,
44610,,,1457087118,16,,,,,
44610,,,1450589838,17,,,,,
44610,,,1473023940,18,,,,,
44610,,,1432752479,19,,,,,
44610,12:19:00,12:19:00,43719878,20,,,,,
44611,00:15:00,00:15:00,72944878,0,,,,,
44611,,,2177867806,1,,,,,
44611,,,872980957,2,,,,,
44611,,,1639803069,3,,,,,
44611,,,1457087092,4,,,,,
44611,,,1457087104,5,,,,,
44611,,,1457087089,6,,,,,
44611,,,1457087094,7,,,,,
44611,,,1457087114,8,,,,,
44611,,,1649117787,9,,,,,
44611,,,1459256369,10,,,,,
44611,,,1457087074,11,,,,,
44611,,,1457087122,12,,,,,
44611,,,1459256372,13,,,,,
44611,,,1457087066,14,,,,,
44611,,,1459256365,15,,,,,
44611,,,1457087118,16,,,,,
44611,,,1450589838,17,,,,,
44611,,,1473023940,18,,,,,
44611,,,1432752479,19,,,,,
44611,00:40:00,00:40:00,43719878,20,,,,,
44612,00:31:00,00:31:00,72944878,0,,,,,
44612,,,2177867806,1,,,,,
44612,,,872980957,2,,,,,
44612,,,1639803069,3,,,,,
44612,,,1457087092,4,,,,,
44612,,,1457087104,5,,,,,
44612,,,1457087089,6,,,,,
44612,,,1457087094,7,,,,,
44612,,,1457087114,8,,,,,
44612,,,1649117787,9,,,,,
44612,,,1459256369,10,,,,,
44612,,,1457087074,11,,,,,
44612,,,1457087122,12,,,,,
44612,,,1459256372,13,,,,,
44612,,,1457087066,14,,,,,
44612,,,1459256365,15,,,,,
44612,,,1457087118,16,,,,,
44612,,,1450589838,17,,,,,
44612,,,1473023940,18,,,,,
44612,,,1432752479,19,,,,,
44612,00:56:00,00:56:00,43719878,20,,,,,
44613,00:50:00,00:50:00,72944878,0,,,,,
44613,,,2177867806,1,,,,,
44613,,,872980957,2,,,,,
44613,,,1639803069,3,,,,,
44613,,,1457087092,4,,,,,
44613,,,1457087104,5,,,,,
44613,,,1457087089,6,,,,,
44613,,,1457087094,7,,,,,
44613,,,1457087114,8,,,,,
44613,,,1649117787,9,,,,,
44613,,,1459256369,10,,,,,
44613,,,1457087074,11,,,,,
44613,,,1457087122,12,,,,,
44613,,,1459256372,13,,,,,
44613,,,1457087066,14,,,,,
44613,,,1459256365,15,,,,,
44613,,,1457087118,16,,,,,
44613,,,1450589838,17,,,,,
44613,,,1473023940,18,,,,,
44613,,,1432752479,19,,,,,
44613,01:15:00,01:15:00,43719878,20,,,,,
44614,13:09:00,13:09:00,72944878,0,,,,,
44614,,,2177867806,1,,,,,
44614,,,872980957,2,,,,,
44614,,,1639803069,3,,,,,
