trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
44661,,,1457087087,8,,,,,
44661,,,1457087084,9,,,,,
44661,,,1781725082,10,,,,,
44661,,,1457087119,11,,,,,
44661,,,1656229339,12,,,,,
44661,,,1457087082,13,,,,,
44661,,,1457087067,14,,,,,
44661,,,1457087102,15,,,,,
44661,,,1457087091,16,,,,,
44661,,,1457087096,17,,,,,
44661,08:51:00,08:51:00,72944878,18,,,,,
44662,08:43:00,08:43:00,43719878,0,,,,,
44662,,,1534021473,1,,,,,
44662,,,1758635088,2,,,,,
44662,,,1528034267,3,,,,,
44662,,,1457108793,4,,,,,
44662,,,1456941782,5,,,,,
44662,,,1457087109,6,,,,,
44662,,,1457087115,7,,,,,
44662,,,1457087087,8,,,,,
44662,,,1457087084,9,,,,,
44662,,,1781725082,10,,,,,
44662,,,1457087119,11,,,,,
44662,,,1656229339,12,,,,,
44662,,,1457087082,13,,,,,
44662,,,1457087067,14,,,,,
44662,,,1457087102,15,,,,,
44662,,,1457087091,16,,,,,
44662,,,1457087096,17,,,,,
44662,09:07:00,09:07:00,72944878,18,,,,,
44663,08:59:00,08:59:00,43719878,0,,,,,
44663,,,1534021473,1,,,,,
44663,,,1758635088,2,,,,,
44663,,,1528034267,3,,,,,
44663,,,1457108793,4,,,,,
44663,,,1456941782,5,,,,,
44663,,,1457087109,6,,,,,
44663,,,1457087115,7,,,,,
44663,,,1457087087,8,,,,,
44663,,,1457087084,9,,,,,
44663,,,1781725082,10,,,,,
44663,,,1457087119,11,,,,,
44663,,,1656229339,12,,,,,
44663,,,1457087082,13,,,,,
44663,,,1457087067,14,,,,,
44663,,,1457087102,15,,,,,
44663,,,1457087091,16,,,,,
44663,,,1457087096,17,,,,,
44663,09:23:00,09:23:00,72944878,18,,,,,
44664,09:15:00,09:15:00,43719878,0,,,,,
44664,,,1534021473,1,,,,,
44664,,,1758635088,2,,,,,
44664,,,1528034267,3,,,,,
44664,,,1457108793,4,,,,,
44664,,,1456941782,5,,,,,
44664,,,1457087109,6,,,,,
44664,,,1457087115,7,,,,,
44664,,,1457087087,8,,,,,
44664,,,1457087084,9,,,,,
44664,,,1781725082,10,,,,,
44664,,,1457087119,11,,,,,
44664,,,1656229339,12,,,,,
44664,,,1457087082,13,,,,,
