route_id,service_id,trip_id,direction_id,block_id,shape_id,trip_type
321,2,6657,,,2737709,
321,2,6658,,,2737709,
321,2,6659,,,2737709,
321,2,6660,,,2737709,
321,2,6661,,,2737709,
321,2,6662,,,2737709,
321,2,6663,,,2737709,
321,2,6664,,,2737709,
321,2,6665,,,2737709,
321,2,6666,,,2737709,
321,2,6667,,,2737709,
321,2,6668,,,2737709,
321,2,6669,,,2737709,
321,2,6670,,,2737709,
321,2,6671,,,2737709,
321,2,6672,,,2737709,
321,2,6673,,,2737709,
321,2,6674,,,2737709,
321,2,6675,,,2737709,
321,2,6676,,,2737709,
321,2,6677,,,2737709,
321,2,6678,,,2737709,
321,2,6679,,,2737709,
321,2,6680,,,2737709,
332,0,7177,,,3211256,
332,0,7178,,,3211256,
332,0,7179,,,3211256,
332,0,7180,,,3211256,
332,0,7181,,,3211256,
332,0,7182,,,3211256,
332,0,7183,,,3211256,
332,0,7184,,,3211256,
332,0,7185,,,3211256,
332,0,7186,,,3211256,
332,0,7187,,,3211256,
332,0,7188,,,3211256,
332,0,7189,,,3211256,
332,0,7190,,,3211256,
332,0,7191,,,3211256,
332,0,7192,,,3211256,
332,0,7193,,,3211256,
332,0,7194,,,3211256,
332,0,7195,,,3211256,
332,0,7196,,,3211256,
332,0,7197,,,3211256,
332,0,7198,,,3211256,
332,0,7199,,,3211256,
332,0,7200,,,3211256,
332,0,7201,,,3211256,
332,0,7202,,,3211256,
332,0,7203,,,3211256,
332,0,7204,,,3211256,
332,0,7205,,,3211256,
332,1,7206,,,3211256,
332,1,7207,,,3211256,
332,1,7208,,,3211256,
332,1,7209,,,3211256,
332,1,7210,,,3211256,
332,1,7211,,,3211256,
332,2,7212,,,3211256,
332,2,7213,,,3211256,
332,2,7214,,,3211256,
339,0,7548,,,3373025,
339,0,7549,,,3373025,
339,0,7550,,,3373025,
339,0,7551,,,3373025,
339,0,7552,,,3373025,
339,0,7553,,,3373025,
339,0,7554,,,3373025,
339,0,7555,,,3373025,
339,0,7556,,,3373025,
339,0,7557,,,3373025,
339,0,7558,,,3373025,
339,0,7559,,,3373025,
339,0,7560,,,3373025,
339,0,7561,,,3373025,
339,0,7562,,,3373025,
339,0,7563,,,3373025,
339,0,7564,,,3373025,
339,0,7565,,,3373025,
339,0,7566,,,3373025,
339,0,7567,,,3373025,
339,0,7568,,,3373025,
339,1,7569,,,3373025,
339,1,7570,,,3373025,
339,1,7571,,,3373025,
339,1,7572,,,3373025,
339,1,7573,,,3373025,
339,1,7574,,,3373025,
339,1,7575,,,3373025,
339,1,7576,,,3373025,
339,1,7577,,,3373025,
339,1,7578,,,3373025,
339,1,7579,,,3373025,
265,0,2581,,,2236714,
265,0,2582,,,2236714,
265,0,2583,,,2236714,
265,0,2584,,,2236714,
265,0,2585,,,2236714,
265,0,2586,,,2236714,
265,0,2587,,,2236714,
265,0,2588,,,2236714,
265,0,2589,,,2236714,
265,0,2590,,,2236714,
265,0,2591,,,2236714,
265,0,2592,,,2236714,
265,0,2593,,,2236714,
265,0,2594,,,2236714,
265,0,2595,,,2236714,
265,0,2596,,,2236714,
265,0,2597,,,2236714,
265,0,2598,,,2236714,
265,0,2599,,,2236714,
265,0,2600,,,2236714,
265,0,2601,,,2236714,
265,0,2602,,,2236714,
265,0,2603,,,2236714,
265,0,2604,,,2236714,
265,0,2605,,,2236714,
339,1,7580,,,3373025,
339,1,7581,,,3373025,
339,1,7582,,,3373025,
339,1,7583,,,3373025,
339,1,7584,,,3373025,
339,1,7585,,,3373025,
339,1,7586,,,3373025,
339,2,7587,,,3373025,
339,2,7588,,,3373025,
339,2,7589,,,3373025,
339,2,7590,,,3373025,
339,2,7591,,,3373025,
339,2,7592,,,3373025,
339,2,7593,,,3373025,
339,2,7594,,,3373025,
339,2,7595,,,3373025,
259,0,1951,,,3373037,
259,0,1952,,,3373037,
259,0,1953,,,3373037,
259,0,1954,,,3373037,
259,0,1955,,,3373037,
259,0,1956,,,3373037,
259,0,1957,,,3373037,
259,0,1958,,,3373037,
259,0,1959,,,3373037,
259,0,1960,,,3373037,
259,0,1961,,,3373037,
259,0,1962,,,3373037,
